entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
1027	1979	Amran et al. 1979	150	1979	epaikhya	epaikhya	e p a i k h y a	epaikhja	e p a i k h j a
1060	1979	Amran et al. 1979	159	1979	a dea	a dea	a # d e a	a dea	a # d e a
1066	1979	Amran et al. 1979	160	1979	kahau	kahau	k a h a u	kahau	k a h a u
1136	1979	Amran et al. 1979	179	1979	eyukki ; eyudiku	eyukki ; eyudiku	e y u k k i # ; # e y u d i k u	ejukki ; ejudiku	e j u k k i # ; # e j u d i k u
1220	1979	Amran et al. 1979	207	1979	hobidi'	hobidi'	h o b i d i '	hobidiʔ	h o b i d i ʔ
1295	1979	Amran et al. 1979	232	1979	amuh	amuh	a m u h	amuh	a m u h
1313	1979	Amran et al. 1979	235	1979	ekeep	ekeep	e k e e p	ekeːp	e k eː p
1328	1979	Amran et al. 1979	238	1979	ha	ha	h a	ha	h a
1352	1979	Amran et al. 1979	242	1979	kaakehe	kaakehe	k a a k e h e	kaːkehe	k aː k e h e
1381	1979	Amran et al. 1979	249	1979	kiake	kiake	k i a k e	kiake	k i a k e
1418	1979	Amran et al. 1979	258	1979	purdu	purdu	p u r d u	purdu	p u r d u
1440	1979	Amran et al. 1979	265	1979	eya	eya	e y a	eja	e j a
1525	1979	Amran et al. 1979	292	1979	etutu	etutu	e t u t u	etutu	e t u t u
1603	1979	Amran et al. 1979	317	1979	kirduduki ; karuduki	kirduduki ; karuduki	k i r d u d u k i # ; # k a r u d u k i	kirduduki ; karuduki	k i r d u d u k i # ; # k a r u d u k i
1706	1979	Amran et al. 1979	354	1979	kikokirkeke	kikokirkeke	k i k o k i r k e k e	kikokirkeke	k i k o k i r k e k e
1830	1979	Amran et al. 1979	394	1979	ekapu [kaudar]	ekapu [kaudar]	e k a p u # [ k a u d a r ]	ekapu [kaudar]	e k a p u # [ k a u d a r ]
1842	1979	Amran et al. 1979	397	1979	yahaurara	yahaurara	y a h a u r a r a	jahaurara	j a h a u r a r a
1903	1979	Amran et al. 1979	422	1979	e	e	e	e	e
1963	1979	Amran et al. 1979	441	1979	kahpuwa	kahpuwa	k a h p u w a	kahpuwa	k a h p u w a
1984	1979	Amran et al. 1979	452	1979	ka	ka	k a	ka	k a
2020	1979	Amran et al. 1979	465	1979	pahbueh ; kipahabeh	pahbueh ; kipahabeh	p a h b u e h # ; # k i p a h a b e h	pahbueh ; kipahabeh	p a h b u e h # ; # k i p a h a b e h
2102	1979	Amran et al. 1979	490	1979	ear	ear	e a r	ear	e a r
2167	1979	Amran et al. 1979	515	1979	kedo	kedo	k e d o	kedo	k e d o
2202	1979	Amran et al. 1979	527	1979	kirdihiyuka	kirdihiyuka	k i r d i h i y u k a	kirdihijuka	k i r d i h i j u k a
2206	1979	Amran et al. 1979	530	1979	kabukad'i	kabukad'i	k a b u k a d ' i	kabukadʔi	k a b u k a d ʔ i
2228	1979	Amran et al. 1979	540	1979	huna waraaw	huna waraaw	h u n a # w a r a a w	huna waraːw	h u n a # w a r aː w
2253	1979	Amran et al. 1979	547	1979	daikkahede	daikkahede	d a i k k a h e d e	daikkahede	d a i k k a h e d e
2260	1979	Amran et al. 1979	550	1979	kanika	kanika	k a n i k a	kanika	k a n i k a
2329	1979	Amran et al. 1979	584	1979	ekue yakitaha do'ora	ekue yakitaha do'ora	e k u e # y a k i t a h a # d o ' o r a	ekue jakitaha doʔora	e k u e # j a k i t a h a # d o ʔ o r a
2351	1979	Amran et al. 1979	593	1979	yahoma'e	yahoma'e	y a h o m a ' e	jahomaʔe	j a h o m a ʔ e
