entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
1512	1987	Kähler 1987	289	1987K	kipə́aʔa ; kabupə́aʔa ; ka(haba)bə́aʔa	kipu̇́a'a ; kabupu̇́a'a ; ka(haba)bu̇́a'a	k i p u̇́ a ' a # ; # k a b u p u̇́ a ' a # ; # k a ( h a b a ) b u̇́ a ' a	kipɨ́aʔa ; kabupɨ́aʔa ; ka(haba)bɨ́aʔa	k i p ɨ́ a ʔ a # ; # k a b u p ɨ́ a ʔ a # ; # k a ( h a b a ) b ɨ́ a ʔ a
1516	1987	Kähler 1987	290	1987K	kixekoʔoáʔa	kixeko'oá'a	k i x e k o ' o á ' a	kiçekoʔoáʔa	k i ç e k o ʔ o á ʔ a
1527	1987	Kähler 1987	292	1987K	ekoko	ekoko	e k o k o	ekoko	e k o k o
1533	1987	Kähler 1987	294	1987K	ebē ukoko	ebee ukoko	e b ee # u k o k o	ebeː ukoko	e b eː # u k o k o
1534	1987	Kähler 1987	295	1987K	eʔā uãmãhã	e'aa uãmãhã	e ' aa # u ã m ã h ã	eʔaː uãmãhã	e ʔ aː # u ã m ã h ã
1539	1987	Kähler 1987	296	1987K	kipa(ha)koko	kipa(ha)koko	k i p a ( h a ) k o k o	kipa(ha)koko	k i p a ( h a ) k o k o
1543	1987	Kähler 1987	297	1987K	eahõpṍʔõ	eahõpṍ'õ	e a h õ p ṍ ' õ	eahɔ͂pɔ̃́ʔɔ͂	e a h ɔ͂ p ɔ̃́ ʔ ɔ͂
1545	1987	Kähler 1987	298	1987K	kixõpõʔõ ; kiõhõpõʔõ	kixõpõ'õ ; kiõhõpõ'õ	k i x õ p õ ' õ # ; # k i õ h õ p õ ' õ	kiçɔ͂pɔ͂ʔɔ͂ ; kiɔ͂hɔ͂pɔ͂ʔɔ͂	k i ç ɔ͂ p ɔ͂ ʔ ɔ͂ # ; # k i ɔ͂ h ɔ͂ p ɔ͂ ʔ ɔ͂
1552	1987	Kähler 1987	299	1987K	kipukõʔõ͜i	kipukõ'õ:i	k i p u k õ ' õ: i	kipukɔ͂ʔɔ̃͜i	k i p u k ɔ͂ ʔ ɔ̃͜ i
1555	1987	Kähler 1987	300	1987K	ekõmẽã	ekõmẽã	e k õ m ẽ ã	ekɔ͂mẽã	e k ɔ͂ m ẽ ã
1562	1987	Kähler 1987	301	1987K	ka(mã)nĩkã	ka(mã)nĩkã	k a ( m ã ) n ĩ k ã	ka(mã)nĩkã	k a ( m ã ) n ĩ k ã
1570	1987	Kähler 1987	302	1987K	kamãnãʔã ; kinãʔã ; kaʔinãʔã u- ; nãʔã͜õ	kamãnã'ã ; kinã'ã ; ka'inã'ã u- ; nã'ã:õ	k a m ã n ã ' ã # ; # k i n ã ' ã # ; # k a ' i n ã ' ã # u - # ; # n ã ' ã: õ	kamãnãʔã ; kinãʔã ; kaʔinãʔã u- ; nãʔã͜ɔ͂	k a m ã n ã ʔ ã # ; # k i n ã ʔ ã # ; # k a ʔ i n ã ʔ ã # u - # ; # n ã ʔ ã͜ ɔ͂
1574	1987	Kähler 1987	304	1987K	kahao	kahao	k a h a o	kahao	k a h a o
1581	1987	Kähler 1987	307	1987K	e(pa)əhəadi	e(pa)u̇hu̇adi	e ( p a ) u̇ h u̇ a d i	e(pa)ɨhɨadi	e ( p a ) ɨ h ɨ a d i
