entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
2860	2011	Yoder 2011	921	2011	ʔadɘhɘr	'adėhėr	' a d ė h ė r	ʔadəhər	ʔ a d ə h ə r
2868	2011	Yoder 2011	924	2011	kĩʔĩãp	kĩ'ĩãp	k ĩ ' ĩ ã p	kĩʔĩãp	k ĩ ʔ ĩ ã p
2872	2011	Yoder 2011	925	2011	kõp	kõp	k õ p	kɔ͂p	k ɔ͂ p
2877	2011	Yoder 2011	928	2011	ʔa-piah	'a-piah	' a - p i a h	ʔa-piah	ʔ a - p i a h
2881	2011	Yoder 2011	931	2011	kũʔĩ	kũ'ĩ	k ũ ' ĩ	kũʔĩ	k ũ ʔ ĩ
2883	2011	Yoder 2011	932	2011	karnomeh	karnomEh	k a r n o m E h	karnomɛh	k a r n o m ɛ h
2894	2011	Yoder 2011	936	2011	kõʔõĩʔ	kõ'õ:ĩ'	k õ ' õ:ĩ '	kɔ͂ʔɔ̃ĩʔ	k ɔ͂ ʔ ɔ̃ĩ ʔ
2904	2011	Yoder 2011	942	2011	purik	purik	p u r i k	purik	p u r i k
2913	2011	Yoder 2011	947	2011	ʔanɘk	'anėk	' a n ė k	ʔanək	ʔ a n ə k
2934	2011	Yoder 2011	950	2011	pururu	pururu	p u r u r u	pururu	p u r u r u
2943	2011	Yoder 2011	955	2011	kemaha	kEmaha	k E m a h a	kɛmaha	k ɛ m a h a
2958	2011	Yoder 2011	956	2011	ʔeap	'Eap	' E a p	ʔɛap	ʔ ɛ a p
2959	2011	Yoder 2011	957	2011	kaʔ-hori	ka'-hori	k a ' - h o r i	kaʔ-hori	k a ʔ - h o r i
2961	2011	Yoder 2011	958	2011	karpe	karpE	k a r p E	karpɛ	k a r p ɛ
2963	2011	Yoder 2011	959	2011	ĩũʔ	ĩũ'	ĩ ũ '	ĩũʔ	ĩ ũ ʔ
2978	2011	Yoder 2011	962	2011	ka-ʔok	ka-'ok	k a - ' o k	ka-ʔok	k a - ʔ o k
2980	2011	Yoder 2011	963	2011	ʔeok	'Eok	' E o k	ʔɛok	ʔ ɛ o k
2988	2011	Yoder 2011	969	2011	tokoʔ	toko'	t o k o '	tokoʔ	t o k o ʔ
2990	2011	Yoder 2011	970	2011	ka-bɨaʔ	ka-bu̇a'	k a - b u̇ a '	ka-bɨaʔ	k a - b ɨ a ʔ
3001	2011	Yoder 2011	975	2011	ki-pahnauaʔ	ki-pahna:ua'	k i - p a h n a:u a '	ki-pahnauaʔ	k i - p a h n au a ʔ
3002	2011	Yoder 2011	976	2011	ki-bibi	ki-bibi	k i - b i b i	ki-bibi	k i - b i b i
3003	2011	Yoder 2011	977	2011	ki-nonon	ki-nonon	k i - n o n o n	ki-nonon	k i - n o n o n
3006	2011	Yoder 2011	979	2011	ʔapɘh	'apėh	' a p ė h	ʔapəh	ʔ a p ə h
3020	2011	Yoder 2011	980	2011	ki	ki	k i	ki	k i
3043	2011	Yoder 2011	984	2011	iur	iur	i u r	iur	i u r
3046	2011	Yoder 2011	986	2011	kõʔ	kõ'	k õ '	kɔ͂ʔ	k ɔ͂ ʔ
3058	2011	Yoder 2011	993	2011	ka-ʔuar	ka-'uar	k a - ' u a r	ka-ʔuar	k a - ʔ u a r
3066	2011	Yoder 2011	994	2011	dɘhɘ ; pa-dɘhɘ	dėhė ; pa-dėhė	d ė h ė # ; # p a - d ė h ė	dəhə ; pa-dəhə	d ə h ə # ; # p a - d ə h ə
3074	2011	Yoder 2011	995	2011	bah ; bahauʔ	bah ; baha:u'	b a h # ; # b a h a:u '	bah ; bahauʔ	b a h # ; # b a h au ʔ
3076	2011	Yoder 2011	996	2011	kahaʔ	kaha'	k a h a '	kahaʔ	k a h a ʔ
3087	2011	Yoder 2011	999	2011	ka-nɨ	ka-nu̇	k a - n u̇	ka-nɨ	k a - n ɨ
3091	2011	Yoder 2011	1001	2011	ʔanoʔon	'ano'on	' a n o ' o n	ʔanoʔon	ʔ a n o ʔ o n
3120	2011	Yoder 2011	1009	2011	teʔ	tE'	t E '	tɛʔ	t ɛ ʔ
3122	2011	Yoder 2011	1010	2011	ʔi-ʔĩẽʔ	'i-'ĩẽ'	' i - ' ĩ ẽ '	ʔi-ʔĩɛ̃ʔ	ʔ i - ʔ ĩ ɛ̃ ʔ
3128	2011	Yoder 2011	1015	2011	ʔɘi	'ė:i	' ė:i	ʔəi	ʔ əi
3132	2011	Yoder 2011	1018	2011	keʔem	kE'Em	k E ' E m	kɛʔɛm	k ɛ ʔ ɛ m
3135	2011	Yoder 2011	1019	2011	pa-keʔem	pa-kE'Em	p a - k E ' E m	pa-kɛʔɛm	p a - k ɛ ʔ ɛ m
3139	2011	Yoder 2011	1020	2011	paki	paki	p a k i	paki	p a k i
3147	2011	Yoder 2011	1022	2011	kin	kin	k i n	kin	k i n
3154	2011	Yoder 2011	1024	2011	kikɨhɨr	kiku̇hu̇r	k i k u̇ h u̇ r	kikɨhɨr	k i k ɨ h ɨ r
3161	2011	Yoder 2011	1027	2011	kaʔruru	ka'ruru	k a ' r u r u	kaʔruru	k a ʔ r u r u
3178	2011	Yoder 2011	1031	2011	ʔa-bɘ ; ʔa-be	'a-bė ; 'a-bE	' a - b ė # ; # ' a - b E	ʔa-bə ; ʔa-bɛ	ʔ a - b ə # ; # ʔ a - b ɛ
3191	2011	Yoder 2011	1037	2011	hop	hop	h o p	hop	h o p
3193	2011	Yoder 2011	1038	2011	kaʔ-hop	ka'-hop	k a ' - h o p	kaʔ-hop	k a ʔ - h o p
3196	2011	Yoder 2011	1041	2011	iakuru	iakuru	i a k u r u	iakuru	i a k u r u
