entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
1197	1895	Stockhof 1987	198	1895	fārŏrīfŏ ; parorīpŏ ; parŏrīpŏ ; pārŏrīpŏ	faarOrifO ; parOripO ; parOripO ; paarOripO	f aa r O r i f O # ; # p a r O r i p O # ; # p a r O r i p O # ; # p aa r O r i p O	faːrɔrifɔ ; parɔripɔ ; parɔripɔ ; paːrɔripɔ	f aː r ɔ r i f ɔ # ; # p a r ɔ r i p ɔ # ; # p a r ɔ r i p ɔ # ; # p aː r ɔ r i p ɔ
1213	1895	Stockhof 1987	205	1895	èoewĕhoă	EuwėhOă	E u w ė h O ă	ɛuwəhɔᾰ	ɛ u w ə h ɔ ᾰ
1226	1895	Stockhof 1987	210	1895	oeakanroe	uakanru	u a k a n r u	uakanru	u a k a n r u
1229	1895	Stockhof 1987	211	1895	baoeloe ; aoeloe	baulu ; aulu	b a u l u # ; # a u l u	baulu ; aulu	b a u l u # ; # a u l u
1231	1895	Stockhof 1987	212	1895	hale	hale	h a l e	hale	h a l e
1235	1895	Stockhof 1987	213	1895	kahanoeĕ	kahanuė	k a h a n u ė	kahanuə	k a h a n u ə
1243	1895	Stockhof 1987	215	1895	kifĕhbai	kifėhbai	k i f ė h b a i	kifəhbai	k i f ə h b a i
1245	1895	Stockhof 1987	216	1895	pèladieĕ	pEladiė	p E l a d i ė	pɛladiə	p ɛ l a d i ə
1264	1895	Stockhof 1987	224	1895	tŏfŏ ; itŏfŏ	tOfO ; itOfO	t O f O # ; # i t O f O	tɔfɔ ; itɔfɔ	t ɔ f ɔ # ; # i t ɔ f ɔ
1279	1895	Stockhof 1987	227	1895	foeroekoewĕ	furukuwė	f u r u k u w ė	furukuwə	f u r u k u w ə
1290	1895	Stockhof 1987	231	1895	adèījĕ	adEiyė	a d E i y ė	adɛijə	a d ɛ i j ə
1294	1895	Stockhof 1987	232	1895	amoehŏ	amuhO	a m u h O	amuhɔ	a m u h ɔ
1302	1895	Stockhof 1987	233	1895	kakoeka	kakuka	k a k u k a	kakuka	k a k u k a
1312	1895	Stockhof 1987	235	1895	kèèfa ; kèèfè	kEEfa ; kEEfE	k E E f a # ; # k E E f E	kɛɛfa ; kɛɛfɛ	k ɛ ɛ f a # ; # k ɛ ɛ f ɛ
1339	1895	Stockhof 1987	240	1895	kaarahĕai	kaarahėai	k a a r a h ė a i	kaarahəai	k a a r a h ə a i
1351	1895	Stockhof 1987	242	1895	kaākŏhŏ	kaakOhO	k aa k O h O	kaːkɔhɔ	k aː k ɔ h ɔ
1361	1895	Stockhof 1987	243	1895	kahièhiè	kahiEhiE	k a h i E h i E	kahiɛhiɛ	k a h i ɛ h i ɛ
