entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
6805	1987	Kasim et al. 1987	2255	1987	kaqnEn	ka'nEn	k a ' n E n	kaʔnɛn	k a ʔ n ɛ n
6814	1987	Kasim et al. 1987	2258	1987	akitaq	akita'	a k i t a '	akitaʔ	a k i t a ʔ
6815	1987	Kasim et al. 1987	2258	1987	akitaq	akita'	a k i t a '	akitaʔ	a k i t a ʔ
6849	1987	Kasim et al. 1987	2266	1987	Ēq	ė'	ė '	əʔ	ə ʔ
6850	1987	Kasim et al. 1987	2266	1987	Ēq	ė'	ė '	əʔ	ə ʔ
6865	1987	Kasim et al. 1987	2274	1987	oq	o'	o '	oʔ	o ʔ
6867	1987	Kasim et al. 1987	2275	1987	ēq	ė'	ė '	əʔ	ə ʔ
6880	1987	Kasim et al. 1987	2277	1987	kahakhribu	kahakʰribu	k a h a k ʰ r i b u	kahakʰribu	k a h a k ʰ r i b u
6881	1987	Kasim et al. 1987	2277	1987	kahakhribu	kahakʰribu	k a h a k ʰ r i b u	kahakʰribu	k a h a k ʰ r i b u
6899	1987	Kasim et al. 1987	2284	1987	hanuq	hanu'	h a n u '	hanuʔ	h a n u ʔ
6900	1987	Kasim et al. 1987	2284	1987	hanuq	hanu'	h a n u '	hanuʔ	h a n u ʔ
6904	1987	Kasim et al. 1987	2285	1987	oyq	oy'	o y '	ojʔ	o j ʔ
6905	1987	Kasim et al. 1987	2285	1987	oyq	oy'	o y '	ojʔ	o j ʔ
6944	1987	Kasim et al. 1987	2299	1987	raq	ra'	r a '	raʔ	r a ʔ
6945	1987	Kasim et al. 1987	2299	1987	raq	ra'	r a '	raʔ	r a ʔ
7007	1987	Kasim et al. 1987	2320	1987	di	di	d i	di	d i
7008	1987	Kasim et al. 1987	2320	1987	di	di	d i	di	d i
7018	1987	Kasim et al. 1987	2322	1987	kaaq	kaa'	k a a '	kaːʔ	k aː ʔ
7019	1987	Kasim et al. 1987	2322	1987	Ekaq	Eka'	E k a '	ɛkaʔ	ɛ k a ʔ
