entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
7246	2019	Aron 2019	2411	2019	kikeo	kikeo	k i k e o	kikeo	k i k e o
7249	2019	Aron 2019	2412	2019	eo	eo	e o	eo	e o
7250	2019	Aron 2019	2413	2019	yėo	yėo	y ė o	jәo	j ә o
7251	2019	Aron 2019	2414	2019	eiyeo	eiyeo	e i y e o	eijeo	e i j e o
7263	2019	Aron 2019	2419	2019	ėm	ėm	ė m	әm	ә m
7272	2019	Aron 2019	2422	2019	ki'kėkė	ki'kėkė	k i ' k ė k ė	kiʔkәkә	k i ʔ k ә k ә
7276	2019	Aron 2019	2423	2019	yũkũ	yũkũ	y ũ k ũ	jũkũ	j ũ k ũ
7293	2019	Aron 2019	2429	2019	yaka'aik ; yakai	yaka'aik ; yakai	y a k a ' a i k # ; # y a k a i	jakaʔaik ; jakai	j a k a ʔ a i k # ; # j a k a i
7304	2019	Aron 2019	2430	2019	bėka'tahur	bėka'tahur	b ė k a ' t a h u r	bәkaʔtahur	b ә k a ʔ t a h u r
7315	2019	Aron 2019	2434	2019	pato	pato	p a t o	pato	p a t o
7319	2019	Aron 2019	2436	2019	kãkõ	kãkõ	k ã k õ	kãkɔ͂	k ã k ɔ͂
7328	2019	Aron 2019	2438	2019	a ; a'a'	a ; a'a'	a # ; # a ' a '	a ; aʔaʔ	a # ; # a ʔ a ʔ
7339	2019	Aron 2019	2440	2019	ik	ik	i k	ik	i k
7344	2019	Aron 2019	2443	2019	kahnek ; kahneo	kahnek ; kahneo	k a h n e k # ; # k a h n e o	kahnek ; kahneo	k a h n e k # ; # k a h n e o
7346	2019	Aron 2019	2444	2019	pahėn yaho	pahėn yaho	p a h ė n # y a h o	pahәn jaho	p a h ә n # j a h o
7354	2019	Aron 2019	2448	2019	kumu	kumu	k u m u	kumu	k u m u
7359	2019	Aron 2019	2450	2019	ka'mok	ka'mok	k a ' m o k	kaʔmok	k a ʔ m o k
7362	2019	Aron 2019	2451	2019	ka'be	ka'be	k a ' b e	kaʔbe	k a ʔ b e
7374	2019	Aron 2019	2453	2019	ei'ah	ei'ah	e i ' a h	eiʔah	e i ʔ a h
7388	2019	Aron 2019	2457	2019	nakuan	nakuan	n a k u a n	nakuan	n a k u a n
7399	2019	Aron 2019	2459	2019	i'iah	i'iah	i ' i a h	iʔiah	i ʔ i a h
7401	2019	Aron 2019	2460	2019	mo'ni	mo'ni	m o ' n i	moʔni	m o ʔ n i
7410	2019	Aron 2019	2466	2019	ebed	ebed	e b e d	ebed	e b e d
7422	2019	Aron 2019	2468	2019	hãi	hãi	h ã i	hãi	h ã i
7426	2019	Aron 2019	2470	2019	me	me	m e	me	m e
7464	2019	Aron 2019	2480	2019	hėn	hėn	h ė n	hәn	h ә n
7468	2019	Aron 2019	2481	2019	kibohe	kibohe	k i b o h e	kibohe	k i b o h e
7479	2019	Aron 2019	2487	2019	deda	deda	d e d a	deda	d e d a
7493	2019	Aron 2019	2492	2019	ididu	ididu	i d i d u	ididu	i d i d u
7495	2019	Aron 2019	2493	2019	kahtapih	kahtapih	k a h t a p i h	kahtapih	k a h t a p i h
7506	2019	Aron 2019	2499	2019	kahok	kahok	k a h o k	kahok	k a h o k
7516	2019	Aron 2019	2504	2019	ka'huė	ka'huė	k a ' h u ė	kaʔhuә	k a ʔ h u ә
7533	2019	Aron 2019	2508	2019	eku	eku	e k u	eku	e k u
7544	2019	Aron 2019	2512	2019	kariyė	kariyė	k a r i y ė	karijә	k a r i j ә
7569	2019	Aron 2019	2528	2019	kipaupek	kipaupek	k i p a u p e k	kipaupek	k i p a u p e k
7572	2019	Aron 2019	2529	2019	taha	taha	t a h a	taha	t a h a
7577	2019	Aron 2019	2531	2019	kipawap	kipawap	k i p a w a p	kipawap	k i p a w a p
7584	2019	Aron 2019	2533	2019	taud	taud	t a u d	taud	t a u d
7592	2019	Aron 2019	2536	2019	o'	o'	o '	oʔ	o ʔ
7599	2019	Aron 2019	2537	2019	bahaib	bahaib	b a h a i b	bahaib	b a h a i b
7601	2019	Aron 2019	2538	2019	ka'ikėh	ka'ikėh	k a ' i k ė h	kaʔikәh	k a ʔ i k ә h
7618	2019	Aron 2019	2541	2019	ari	ari	a r i	ari	a r i
7628	2019	Aron 2019	2546	2019	ki'ėai	ki'ėai	k i ' ė a i	kiʔәai	k i ʔ ә a i
